dates,stationid,sumax,sumay,sumaz,countwx,countwy,countwz,accx,accy,accz,velx,vely,velz,dispx,dispy,dispz,temperature,humidity,pressure,rain,lightavg,lightavgw/o0,lightmax,forces,moisture
10/03/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,22.99248,60.44361,1023.44503759398,63342,2530.2932,6009.4464,30888,0.016241,47.797
10/04/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,21.75714,58.46429,1025.17021428571,67378.5,2403.7786,6009.4464,30888,0.015786,48.1286
10/05/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,22.28777,51.56835,1026.29741007194,70929,2421.0719,6009.4464,30888,0.014604,48.705
10/06/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,22.71942,45.53237,1025.10028776978,73158.75,2421.0719,6009.4464,30888,0.016906,49.0072
10/07/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,22.00735,50.90441,1024.43588235294,71367.75,2474.4779,6009.4464,30888,0.016691,49.2868
10/08/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,21.62319,58.73913,1022.89847826086,73838.25,2438.6159,6009.4464,30888,0.015217,49.8043
10/09/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,22.24286,49.10714,1023.16478571428,46732.5,2403.7786,6009.4464,30888,0.014643,50.2643
10/10/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,22.33577,47.94891,1023.60854014598,48429,2456.4161,6009.4464,30888,0.01365,50.9124
10/11/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,19.19424,70.53237,1024.5181294964,67830.75,2421.0719,6009.4464,30888,0.013022,51.2518
10/12/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,19.78873,66.08451,1025.63542253521,75447,2369.9225,6009.4464,30888,0.013873,51.4718
10/13/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,18.12057,54.14184,1025.34,74646,2386.7305,6009.4464,30888,0.015461,51.5319
10/14/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,19.88571,64.58571,1024.36071428571,75402,2403.7786,6009.4464,30888,0.017214,51.4286
10/15/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,20.05755,59.7554,1025.11330935251,75723.75,2421.0719,6009.4464,30888,0.016835,51.5396
10/16/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,20.55,49.15,1025.61857142857,74254.5,2403.7786,6009.4464,30888,0.017429,51.7857
10/17/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,22.11429,38.45,1024.45064285714,75201.75,2403.7786,6009.4464,30888,0.018357,51.9071
10/18/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,21.65734,42.81119,1024.12125874125,77044.5,2353.3497,6009.4464,30888,0.01993,52.0979
10/19/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,21.7234,40.88652,1025.30524822694,74472.75,2386.7305,6009.4464,30888,0.02,52.2128
10/20/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,20.45324,44.31655,1027.19992805755,77503.5,2421.0719,6009.4464,30888,0.02,52.4173
10/21/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,19.75524,50.54545,1027.49216783216,78180.75,2353.3497,6009.4464,30888,0.02,52.8671
10/22/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,19.49645,45.87943,1025.61163120567,79915.5,2386.7305,6009.4464,30888,0.02,53.1986
10/23/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,19.80142,40.90071,1025.55744680851,80583.75,2386.7305,6009.4464,30888,0.02,53.3617
10/24/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,16.35075,38.27612,1026.02537313432,80482.5,2511.4104,6009.4464,30888,0.02,53.4328
10/25/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,19.32394,48.47887,1027.2702112676,79337.25,2369.9225,6009.4464,30888,0.02,53.8873
10/26/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,19.47857,48.96429,1028.98778571428,79317,2403.7786,6009.4464,30888,0.02,54.0286
10/27/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,19.05147,53.32353,1029.17801470588,70823.25,2474.4779,6009.4464,30888,0.02,54.0735
10/28/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,20,53.16547,1028.84467625899,75638.25,2421.0719,6009.4464,30888,0.02,54.223
10/29/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,20.32143,55.32143,1027.97042857142,73752.75,2403.7786,6009.4464,30888,0.02,54.2714
10/30/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,19.61429,65.72143,1027.65514285714,65893.5,2403.7786,6009.4464,30888,0.02,54.3857
10/31/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,20.63971,61.25,1028.82088235294,72774,2474.4779,6009.4464,30888,0.02,54.5147
11/01/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,19.05185,63.71111,1027.55785185185,7773.75,2492.8074,6009.4464,30888,0.02,54.8
11/02/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,15.84672,62.52555,1026.67708029197,1095.75,2456.4161,6009.4464,30888,0.019854,55.6934
11/03/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,13.67391,79.41304,1025.19985507246,2340,2438.6159,6009.4464,30888,0.011304,57.0507
11/04/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,13.71127,76.48592,1025.32676056338,12037.5,2369.9225,6009.4464,30888,0.010915,56.3521
11/05/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,16.32857,61.22143,1024.97349999999,79839,2403.7786,6009.4464,30888,0.014214,54.9
11/06/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,16.90071,54.83688,1025.08787234042,78633,2386.7305,6009.4464,30888,0.017447,54.8156
11/07/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,17.42958,56.38028,1025.24598591549,78779.25,2369.9225,6009.4464,30888,0.019577,54.7887
11/08/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,16.46429,63.22857,1026.29142857142,76662,2403.7786,6009.4464,30888,0.02,54.7571
11/09/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,16.61268,63.25352,1024.43253521126,67252.5,2369.9225,6009.4464,30888,0.02,54.8099
11/10/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,17.02113,62.82394,1025.34683098591,74913.75,2369.9225,6009.4464,30888,0.02,54.9296
11/11/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,15.70213,57.56028,1026.40943262411,4869,8020.4113,16630.5588,54612,0.02,55.2057
11/12/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,17.97857,48.53571,1024.88892857142,41618.25,3086.5214,6647.8923,26949,0.02,55.6643
11/13/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,14.91489,57.02837,1022.73829787234,2427.75,2545.1986,5521.1231,47460,0.018582,56.1631
11/14/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,15.5,65.21875,1023.104375,58443.75,2803.6953,5521.1231,47460,0.013828,56.9141
11/15/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,13.7554,78.48201,1025.9235971223,74173.5,2581.8201,5521.1231,47460,0.014676,53.5755
11/16/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,14.48936,68.92908,1023.51964539007,72445.5,2545.1986,5521.1231,47460,0.016667,53.1277
11/17/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,14.19424,70.25899,1021.83856115107,65873.25,2581.8201,5521.1231,47460,0.015827,53.8921
11/18/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,16.1844,56.48936,1024.02773049645,67675.5,2545.1986,5521.1231,47460,0.016312,54.2908
11/19/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,13.16901,35.44366,1027.36112676056,61989.75,2527.2746,5521.1231,47460,0.018169,54.2113
11/20/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,12.0922,34.20567,1027.56177304964,71237.25,2545.1986,5521.1231,47460,0.018865,54.2624
11/21/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,16.65926,58.6963,1026.7974074074,73577.25,2658.3185,5521.1231,47460,0.018148,54.4222
11/22/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,15.52482,63.16312,1027.49524822695,65301.75,2545.1986,5521.1231,47460,0.01773,54.5674
11/23/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,15.8156,59.21277,1029.31851063829,73534.5,2545.1986,5521.1231,47460,0.016312,54.8794
11/24/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,16.58571,54.63571,1026.77635714285,72283.5,2563.3786,5521.1231,47460,0.015786,55.0286
11/25/2018,t9,0,0,0,0,0,0,0.085,0.045,0.44,0,0,0,-1.585004316,2.8949989955625,2.73207322473,17.9,49.41,1026.7712,71799.75,3585.93,5783.7581,47460,0.0147,55.34
